policy,epsilon,episode,success,steps,final_entropy,brier
epistemic_only,0.3,38,1,5,0.4474,0.0507
epistemic_only,0.3,39,1,6,0.4039,0.0388
epistemic_only,0.3,40,1,1,0.4501,0.054
epistemic_only,0.3,41,1,1,0.4027,0.0165
epistemic_only,0.3,42,1,13,0.2113,0.0052
epistemic_only,0.3,43,1,1,0.2849,0.0089
epistemic_only,0.3,44,1,4,0.2852,0.0063
epistemic_only,0.3,45,1,3,0.2491,0.0074
epistemic_only,0.3,46,0,15,0.0,2.0
epistemic_only,0.3,47,1,8,0.1416,0.002
epistemic_only,0.3,48,1,1,0.1324,0.0016
epistemic_only,0.3,49,1,8,0.286,0.0065
epistemic_only,0.3,50,1,4,0.2974,0.0072
epistemic_only,0.3,51,0,15,0.0223,1.9934
epistemic_only,0.3,52,1,1,0.1758,0.0033
epistemic_only,0.3,53,1,5,0.0666,0.0002
epistemic_only,0.3,54,1,3,0.4009,0.0229
epistemic_only,0.3,55,0,15,0.0,2.0
epistemic_only,0.3,56,1,1,0.4345,0.0426
epistemic_only,0.3,57,0,15,0.0001,2.0
epistemic_only,0.3,58,0,15,0.0024,1.9995
epistemic_only,0.3,59,1,1,0.0057,0.0
epistemic_only,0.3,60,1,4,0.3207,0.014
epistemic_only,0.3,61,0,15,0.0959,1.962
epistemic_only,0.3,62,0,15,0.188,1.8184
epistemic_only,0.3,63,1,1,0.0615,0.0001
epistemic_only,0.3,64,1,1,0.0126,0.0
epistemic_only,0.3,65,1,1,0.2055,0.0049
epistemic_only,0.3,66,1,3,0.4553,0.0314
epistemic_only,0.3,67,1,3,0.0041,0.0
epistemic_only,0.3,68,0,15,0.0,2.0
epistemic_only,0.3,69,0,15,0.1278,1.9455
epistemic_only,0.3,70,1,1,0.0126,0.0
epistemic_only,0.3,71,1,1,0.0024,0.0
epistemic_only,0.3,72,0,15,0.1082,1.9558
epistemic_only,0.3,73,1,1,0.4106,0.0174
epistemic_only,0.3,74,0,15,0.001,1.9996
epistemic_only,0.3,75,1,11,0.3927,0.0191
epistemic_only,0.3,76,1,1,0.0937,0.0005
epistemic_only,0.3,77,1,14,0.0131,0.0
epistemic_only,0.3,78,0,15,0.06,1.9785
epistemic_only,0.3,79,0,15,0.0164,1.9909
epistemic_only,0.3,80,1,8,0.0942,0.0007
epistemic_only,0.3,81,1,5,0.328,0.0205
epistemic_only,0.3,82,0,15,0.0,2.0
epistemic_only,0.3,83,1,6,0.0902,0.0006
epistemic_only,0.3,84,0,15,0.0,2.0
epistemic_only,0.3,85,0,15,0.0,2.0
epistemic_only,0.3,86,0,15,0.0,2.0
epistemic_only,0.3,87,0,15,0.0,2.0
epistemic_only,0.3,88,0,15,0.0,2.0
epistemic_only,0.3,89,1,2,0.2263,0.007
epistemic_only,0.3,90,1,1,0.5042,0.0545
epistemic_only,0.3,91,0,15,0.0,2.0
epistemic_only,0.3,92,0,15,0.0,2.0
epistemic_only,0.3,93,0,15,0.0,2.0
epistemic_only,0.3,94,1,1,0.1097,0.0009
epistemic_only,0.3,95,0,15,0.5625,1.636
epistemic_only,0.3,96,0,15,0.0001,2.0
epistemic_only,0.3,97,0,15,0.0,2.0
epistemic_only,0.3,98,0,15,0.0,2.0
epistemic_only,0.3,99,0,15,0.0003,1.9999
epistemic_only,0.3,100,1,2,0.6231,0.0606
epistemic_only,0.3,101,1,9,0.3737,0.0158
epistemic_only,0.3,102,1,2,0.0225,0.0
epistemic_only,0.3,103,1,1,0.1097,0.0009
epistemic_only,0.3,104,1,13,0.0586,0.0002
epistemic_only,0.3,105,1,2,0.2872,0.0132
epistemic_only,0.3,106,0,15,0.0085,1.9957
epistemic_only,0.3,107,0,15,0.058,1.9793
epistemic_only,0.3,108,0,15,0.0889,1.9299
epistemic_only,0.3,109,0,15,0.0822,1.9684
epistemic_only,0.3,110,1,6,0.4545,0.057
epistemic_only,0.3,111,0,15,0.6508,1.5418
epistemic_only,0.3,112,1,10,0.2818,0.0132
epistemic_only,0.3,113,0,15,0.0,2.0
epistemic_only,0.3,114,1,13,0.035,0.0001
epistemic_only,0.3,115,1,7,0.0021,0.0
epistemic_only,0.3,116,0,15,0.3855,1.7748
epistemic_only,0.3,117,1,1,0.03,0.0
epistemic_only,0.3,118,1,1,0.4461,0.0307
epistemic_only,0.3,119,0,15,0.0074,1.9981
epistemic_only,0.3,120,1,2,0.2462,0.0084
epistemic_only,0.3,121,0,15,0.0,2.0
epistemic_only,0.3,122,0,15,0.0014,1.9997
epistemic_only,0.3,123,0,15,0.0,2.0
epistemic_only,0.3,124,1,1,0.209,0.0028
epistemic_only,0.3,125,1,3,0.3048,0.0152
epistemic_only,0.3,126,0,15,0.0,2.0
epistemic_only,0.3,127,1,2,0.3234,0.0102
epistemic_only,0.3,128,1,4,0.0229,0.0
epistemic_only,0.3,129,1,1,0.1929,0.0042
epistemic_only,0.3,130,0,15,0.7585,1.1434
epistemic_only,0.3,131,1,2,0.1956,0.0024
epistemic_only,0.3,132,0,15,0.0001,2.0
epistemic_only,0.3,133,0,15,0.0,2.0
epistemic_only,0.3,134,1,1,0.209,0.0028
epistemic_only,0.3,135,0,15,0.0,2.0
epistemic_only,0.3,136,0,15,0.2894,1.6766
epistemic_only,0.3,137,0,15,0.0,2.0
epistemic_only,0.3,138,1,2,0.1501,0.0019
epistemic_only,0.3,139,1,1,0.1665,0.0019
epistemic_only,0.3,140,0,15,0.002,1.9996
epistemic_only,0.3,141,0,15,0.0,2.0
epistemic_only,0.3,142,0,15,0.0037,1.9992
epistemic_only,0.3,143,1,6,0.1058,0.001
epistemic_only,0.3,144,0,15,0.0,2.0
epistemic_only,0.3,145,0,15,0.0,2.0
epistemic_only,0.3,146,0,15,0.0038,1.9983
epistemic_only,0.3,147,0,15,0.0,2.0
epistemic_only,0.3,148,1,5,0.3838,0.0327
epistemic_only,0.3,149,1,5,0.341,0.0122
epistemic_only,0.3,150,1,6,0.2605,0.0051
epistemic_only,0.3,151,1,1,0.384,0.0147
epistemic_only,0.3,152,1,1,0.0321,0.0
epistemic_only,0.3,153,1,2,0.0817,0.0003
epistemic_only,0.3,154,0,15,0.0,2.0
epistemic_only,0.3,155,1,1,0.4953,0.0475
epistemic_only,0.3,156,1,1,0.1929,0.0042
epistemic_only,0.3,157,0,15,0.0146,1.9921
epistemic_only,0.3,158,0,15,0.0,2.0
epistemic_only,0.3,159,0,15,0.0,2.0
epistemic_only,0.3,160,0,15,0.0091,1.9977
epistemic_only,0.3,161,0,15,0.0,2.0
epistemic_only,0.3,162,0,15,0.0,2.0
epistemic_only,0.3,163,0,15,0.0,2.0
epistemic_only,0.3,164,0,15,0.0,2.0
epistemic_only,0.3,165,1,4,0.2205,0.0059
epistemic_only,0.3,166,1,2,0.5588,0.0427
epistemic_only,0.3,167,1,1,0.0878,0.0005
epistemic_only,0.3,168,0,15,0.0,2.0
epistemic_only,0.3,169,0,15,0.0,2.0
epistemic_only,0.3,170,0,15,0.0,2.0
epistemic_only,0.3,171,1,10,0.3395,0.0228
epistemic_only,0.3,172,0,15,0.0,2.0
epistemic_only,0.3,173,1,4,0.0296,0.0
epistemic_only,0.3,174,1,2,0.0036,0.0
epistemic_only,0.3,175,0,15,0.0,2.0
epistemic_only,0.3,176,0,15,0.0,2.0
epistemic_only,0.3,177,0,15,0.0,2.0
epistemic_only,0.3,178,1,1,0.5337,0.0351
epistemic_only,0.3,179,1,7,0.2002,0.0047
epistemic_only,0.3,180,1,1,0.6088,0.0645
epistemic_only,0.3,181,0,15,0.0,2.0
epistemic_only,0.3,182,0,15,0.0001,2.0
epistemic_only,0.3,183,0,15,0.0,2.0
epistemic_only,0.3,184,1,2,0.4386,0.0495
epistemic_only,0.3,185,0,15,0.0,2.0
epistemic_only,0.3,186,0,15,0.0,2.0
epistemic_only,0.3,187,0,15,0.0,2.0
epistemic_only,0.3,188,0,15,0.0,2.0
epistemic_only,0.3,189,1,1,0.1122,0.0008
epistemic_only,0.3,190,1,8,0.0188,0.0
epistemic_only,0.3,191,0,15,0.0,2.0
epistemic_only,0.3,192,0,15,0.0,2.0
epistemic_only,0.3,193,1,1,0.1122,0.0008
epistemic_only,0.3,194,0,15,0.0,2.0
epistemic_only,0.3,195,0,15,0.0,2.0
epistemic_only,0.3,196,1,9,0.4665,0.0625
epistemic_only,0.3,197,0,15,0.0,2.0
epistemic_only,0.3,198,0,15,0.0,2.0
epistemic_only,0.3,199,0,15,0.0,2.0
epistemic_only,0.3,200,0,15,0.0,2.0
epistemic_only,0.3,201,1,2,0.0515,0.0002
epistemic_only,0.3,202,0,15,0.0008,1.9997
epistemic_only,0.3,203,0,15,0.0,2.0
epistemic_only,0.3,204,1,7,0.0043,0.0
epistemic_only,0.3,205,0,15,0.0001,2.0
epistemic_only,0.3,206,1,2,0.0396,0.0001
epistemic_only,0.3,207,0,15,0.0002,2.0
epistemic_only,0.3,208,0,15,0.0,2.0
epistemic_only,0.3,209,1,6,0.3629,0.0278
epistemic_only,0.3,210,0,15,0.0017,1.9993
epistemic_only,0.3,211,0,15,0.0,2.0
epistemic_only,0.3,212,1,1,0.3408,0.0106
epistemic_only,0.3,213,0,15,0.0,2.0
epistemic_only,0.3,214,0,15,0.0,2.0
epistemic_only,0.3,215,1,2,0.502,0.0714
epistemic_only,0.3,216,0,15,0.0,2.0
epistemic_only,0.3,217,1,1,0.0216,0.0
epistemic_only,0.3,218,0,15,0.0,2.0
epistemic_only,0.3,219,0,15,0.0,2.0
epistemic_only,0.3,220,0,15,0.0,2.0
epistemic_only,0.3,221,0,15,0.0,2.0
epistemic_only,0.3,222,0,15,0.0,2.0
epistemic_only,0.3,223,0,15,0.0,2.0
epistemic_only,0.3,224,0,15,0.0,2.0
epistemic_only,0.3,225,0,15,0.0,2.0
epistemic_only,0.3,226,0,15,0.0,2.0
epistemic_only,0.3,227,1,3,0.0222,0.0
epistemic_only,0.3,228,1,1,0.2232,0.0034
epistemic_only,0.3,229,1,2,0.1027,0.0009
epistemic_only,0.3,230,0,15,0.0,2.0
epistemic_only,0.3,231,1,2,0.492,0.0281
epistemic_only,0.3,232,1,6,0.2557,0.0048
epistemic_only,0.3,233,0,15,0.011,1.9971
epistemic_only,0.3,234,1,1,0.3408,0.0106
epistemic_only,0.3,235,0,15,0.0,2.0
epistemic_only,0.3,236,0,15,0.0,2.0
epistemic_only,0.3,237,1,1,0.0122,0.0
epistemic_only,0.3,238,0,15,0.0,2.0
epistemic_only,0.3,239,0,15,0.0,2.0
epistemic_only,0.3,240,0,15,0.0,2.0
epistemic_only,0.3,241,0,15,0.0,2.0
epistemic_only,0.3,242,0,15,0.0066,1.9984
epistemic_only,0.3,243,1,1,0.4483,0.036
epistemic_only,0.3,244,1,3,0.4396,0.0508
epistemic_only,0.3,245,0,15,0.0006,1.9999
epistemic_only,0.3,246,0,15,0.0,2.0
epistemic_only,0.3,247,1,2,0.0091,0.0
epistemic_only,0.3,248,1,1,0.3329,0.0127
epistemic_only,0.3,249,1,5,0.2059,0.0053
epistemic_only,0.3,250,1,1,0.1334,0.0016
epistemic_only,0.3,251,1,4,0.0481,0.0001
epistemic_only,0.3,252,1,2,0.0274,0.0
epistemic_only,0.3,253,0,15,0.0,2.0
epistemic_only,0.3,254,1,3,0.3207,0.0136
epistemic_only,0.3,255,0,15,0.0,2.0
epistemic_only,0.3,256,0,15,0.0,2.0
epistemic_only,0.3,257,1,1,0.4966,0.038
epistemic_only,0.3,258,1,2,0.2597,0.0068
epistemic_only,0.3,259,0,15,0.0046,1.9978
epistemic_only,0.3,260,1,2,0.1208,0.0007
epistemic_only,0.3,261,0,15,0.0,2.0
epistemic_only,0.3,262,0,15,0.1296,1.9445
epistemic_only,0.3,263,0,15,0.0,2.0
epistemic_only,0.3,264,1,4,0.3455,0.0142
epistemic_only,0.3,265,0,15,0.061,1.9781
epistemic_only,0.3,266,1,1,0.2443,0.0068
epistemic_only,0.3,267,1,2,0.4672,0.0454
epistemic_only,0.3,268,0,15,0.0441,1.9852
epistemic_only,0.3,269,1,1,0.0692,0.0003
epistemic_only,0.3,270,0,15,0.0,2.0
epistemic_only,0.3,271,1,10,0.3652,0.0284
epistemic_only,0.3,272,1,1,0.2386,0.0078
epistemic_only,0.3,273,1,6,0.4832,0.0704
epistemic_only,0.3,274,1,9,0.2288,0.0074
epistemic_only,0.3,275,0,15,0.0,2.0
epistemic_only,0.3,276,0,15,0.0,2.0
epistemic_only,0.3,277,1,2,0.0068,0.0
epistemic_only,0.3,278,1,4,0.0531,0.0002
epistemic_only,0.3,279,1,1,0.2785,0.007
epistemic_only,0.3,280,1,1,0.5261,0.039
epistemic_only,0.3,281,0,15,0.0,2.0
epistemic_only,0.3,282,0,15,0.0014,1.9997
epistemic_only,0.3,283,1,1,0.0699,0.0003
epistemic_only,0.3,284,1,1,0.1968,0.004
epistemic_only,0.3,285,0,15,0.0243,1.9927
epistemic_only,0.3,286,0,15,0.0005,1.9999
epistemic_only,0.3,287,1,2,0.029,0.0
epistemic_only,0.3,288,1,1,0.2405,0.0056
epistemic_only,0.3,289,0,15,0.0,2.0
epistemic_only,0.3,290,0,15,0.2099,1.898
epistemic_only,0.3,291,0,15,0.0035,1.9992
epistemic_only,0.3,292,0,15,0.6971,0.7714
epistemic_only,0.3,293,1,1,0.5711,0.0491
epistemic_only,0.3,294,0,15,0.0,2.0
epistemic_only,0.3,295,1,3,0.1387,0.0011
epistemic_only,0.3,296,1,1,0.4483,0.036
epistemic_only,0.3,297,1,1,0.0181,0.0
epistemic_only,0.3,298,0,15,0.0,2.0
epistemic_only,0.3,299,1,12,0.4099,0.0313
epistemic_only,0.3,300,1,4,0.2278,0.0044
epistemic_only,0.3,301,1,2,0.1978,0.0047
epistemic_only,0.3,302,0,15,0.0,2.0
epistemic_only,0.3,303,0,15,0.0,2.0
epistemic_only,0.3,304,1,3,0.2199,0.0033
epistemic_only,0.3,305,1,1,0.3261,0.0128
epistemic_only,0.3,306,0,15,0.2728,1.857
epistemic_only,0.3,307,1,7,0.4864,0.0719
epistemic_only,0.3,308,1,1,0.1177,0.0009
epistemic_only,0.3,309,1,3,0.5329,0.0721
epistemic_only,0.3,310,1,3,0.3198,0.019
epistemic_only,0.3,311,1,1,0.4085,0.0282
epistemic_only,0.3,312,1,7,0.0909,0.0005
epistemic_only,0.3,313,1,1,0.1941,0.0024
epistemic_only,0.3,314,1,4,0.0012,0.0
epistemic_only,0.3,315,1,7,0.3247,0.0199
epistemic_only,0.3,316,0,15,0.5537,1.6328
epistemic_only,0.3,317,1,1,0.3261,0.0128
epistemic_only,0.3,318,0,15,0.0169,1.9952
epistemic_only,0.3,319,1,1,0.0202,0.0
epistemic_only,0.3,320,1,2,0.408,0.0166
epistemic_only,0.3,321,1,4,0.4579,0.0523
epistemic_only,0.3,322,0,15,0.0,2.0
epistemic_only,0.3,323,1,3,0.2786,0.0128
epistemic_only,0.3,324,0,15,0.643,0.8634
epistemic_only,0.3,325,1,1,0.5178,0.0455
epistemic_only,0.3,326,1,6,0.42,0.0316
epistemic_only,0.3,327,1,2,0.1468,0.0017
epistemic_only,0.3,328,0,15,0.0011,1.9998
epistemic_only,0.3,329,1,1,0.1177,0.0009
epistemic_only,0.3,330,1,1,0.1177,0.0009
epistemic_only,0.3,331,1,5,0.1282,0.0015
epistemic_only,0.3,332,0,15,0.0018,1.9996
epistemic_only,0.3,333,0,15,0.0051,1.9988
epistemic_only,0.3,334,1,2,0.0385,0.0001
epistemic_only,0.3,335,1,1,0.5207,0.0327
epistemic_only,0.3,336,0,15,0.5975,0.1617
epistemic_only,0.3,337,1,3,0.1945,0.0024
epistemic_only,0.3,338,0,15,0.0,2.0
epistemic_only,0.3,339,1,2,0.0579,0.0002
epistemic_only,0.3,340,0,15,0.5133,1.6782
epistemic_only,0.3,341,0,15,0.0395,1.9739
epistemic_only,0.3,342,1,1,0.3261,0.0128
epistemic_only,0.3,343,1,1,0.5207,0.0327
epistemic_only,0.3,344,1,1,0.552,0.04
epistemic_only,0.3,345,1,1,0.0608,0.0002
epistemic_only,0.3,346,1,4,0.0161,0.0
epistemic_only,0.3,347,0,15,0.0,2.0
epistemic_only,0.3,348,0,15,0.0095,1.9975
epistemic_only,0.3,349,1,1,0.5178,0.0455
epistemic_only,0.3,350,0,15,0.0,2.0
epistemic_only,0.3,351,0,15,0.0,2.0
epistemic_only,0.3,352,1,1,0.1177,0.0009
epistemic_only,0.3,353,1,15,0.13,0.0015
epistemic_only,0.3,354,1,4,0.1083,0.0008
epistemic_only,0.3,355,0,15,0.0,2.0
epistemic_only,0.3,356,1,1,0.0608,0.0002
epistemic_only,0.3,357,0,15,0.0013,1.9995
epistemic_only,0.3,358,1,7,0.2055,0.0055
epistemic_only,0.3,359,1,1,0.5178,0.0455
epistemic_only,0.3,360,1,7,0.2058,0.0043
epistemic_only,0.3,361,0,15,0.0,2.0
epistemic_only,0.3,362,1,8,0.1176,0.001
epistemic_only,0.3,363,1,1,0.1157,0.0008
epistemic_only,0.3,364,1,4,0.4282,0.0307
epistemic_only,0.3,365,0,15,0.0,2.0
epistemic_only,0.3,366,1,1,0.01,0.0
epistemic_only,0.3,367,1,3,0.0076,0.0
epistemic_only,0.3,368,1,1,0.01,0.0
epistemic_only,0.3,369,0,15,0.6915,1.5017
epistemic_only,0.3,370,1,1,0.0098,0.0
epistemic_only,0.3,371,1,12,0.0042,0.0
epistemic_only,0.3,372,1,1,0.2413,0.0047
epistemic_only,0.3,373,1,1,0.3405,0.0101
epistemic_only,0.3,374,0,15,0.0001,2.0
epistemic_only,0.3,375,1,1,0.2087,0.0037
epistemic_only,0.3,376,1,1,0.4748,0.0495
epistemic_only,0.3,377,1,2,0.3486,0.016
epistemic_only,0.3,378,0,15,0.0013,1.9995
epistemic_only,0.3,379,0,15,0.0,2.0
epistemic_only,0.3,380,0,15,0.0031,1.9993
epistemic_only,0.3,381,1,5,0.0261,0.0
epistemic_only,0.3,382,1,1,0.1157,0.0008
epistemic_only,0.3,383,1,3,0.2222,0.0061
epistemic_only,0.3,384,1,1,0.1594,0.0015
epistemic_only,0.3,385,0,15,0.0626,1.9774
epistemic_only,0.3,386,1,1,0.477,0.033
epistemic_only,0.3,387,0,15,0.0009,1.9997
epistemic_only,0.3,388,1,1,0.2558,0.0086
epistemic_only,0.3,389,0,15,0.0,2.0
epistemic_only,0.3,390,1,10,0.0507,0.0001
epistemic_only,0.3,391,1,7,0.005,0.0
epistemic_only,0.3,392,1,4,0.0016,0.0
epistemic_only,0.3,393,0,15,0.0,2.0
epistemic_only,0.3,394,1,8,0.1499,0.0024
epistemic_only,0.3,395,0,15,0.004,1.9982
epistemic_only,0.3,396,0,15,0.6672,1.5271
epistemic_only,0.3,397,1,1,0.3603,0.0158
epistemic_only,0.3,398,1,1,0.2615,0.0093
epistemic_only,0.3,399,1,3,0.0069,0.0
epistemic_only,0.3,400,1,10,0.0253,0.0
epistemic_only,0.3,401,1,1,0.5562,0.0596
epistemic_only,0.3,402,0,15,0.0168,1.9952
epistemic_only,0.3,403,0,15,0.0004,1.9998
epistemic_only,0.3,404,0,15,0.0,2.0
epistemic_only,0.3,405,0,15,0.0924,1.9635
epistemic_only,0.3,406,1,1,0.477,0.033
epistemic_only,0.3,407,0,15,0.0,2.0
epistemic_only,0.3,408,0,15,0.0196,1.9886
epistemic_only,0.3,409,0,15,0.0008,1.9999
epistemic_only,0.3,410,1,6,0.4674,0.0626
epistemic_only,0.3,411,1,3,0.195,0.0033
epistemic_only,0.3,412,1,1,0.2603,0.0075
epistemic_only,0.3,413,1,2,0.1313,0.0009
epistemic_only,0.3,414,1,7,0.1536,0.0015
epistemic_only,0.3,415,1,4,0.4327,0.0482
epistemic_only,0.3,416,0,15,0.1195,1.9116
epistemic_only,0.3,417,1,1,0.0461,0.0001
epistemic_only,0.3,418,1,6,0.4125,0.0403
epistemic_only,0.3,419,0,15,0.0,2.0
epistemic_only,0.3,420,1,1,0.4615,0.0255
epistemic_only,0.3,421,0,15,0.0,2.0
epistemic_only,0.3,422,0,15,0.0,2.0
epistemic_only,0.3,423,1,1,0.3922,0.0148
epistemic_only,0.3,424,0,15,0.0,2.0
epistemic_only,0.3,425,0,15,0.0,2.0
epistemic_only,0.3,426,0,15,0.0,2.0
epistemic_only,0.3,427,1,1,0.0438,0.0001
epistemic_only,0.3,428,1,1,0.0092,0.0
epistemic_only,0.3,429,0,15,0.0,2.0
epistemic_only,0.3,430,1,1,0.1098,0.0006
epistemic_only,0.3,431,1,1,0.0186,0.0
epistemic_only,0.3,432,1,1,0.5692,0.0649
epistemic_only,0.3,433,0,15,0.0,2.0
epistemic_only,0.3,434,1,2,0.0746,0.0004
epistemic_only,0.3,435,1,4,0.3901,0.031
epistemic_only,0.3,436,0,15,0.0,2.0
epistemic_only,0.3,437,0,15,0.0,2.0
epistemic_only,0.3,438,0,15,0.0,2.0
epistemic_only,0.3,439,1,1,0.1263,0.0014
epistemic_only,0.3,440,1,1,0.6057,0.0538
epistemic_only,0.3,441,1,3,0.4981,0.0361
epistemic_only,0.3,442,0,15,0.0,2.0
epistemic_only,0.3,443,0,15,0.0,2.0
epistemic_only,0.3,444,1,2,0.1591,0.0017
epistemic_only,0.3,445,0,15,0.0002,2.0
epistemic_only,0.3,446,1,2,0.2767,0.0103
epistemic_only,0.3,447,0,15,0.0,2.0
epistemic_only,0.3,448,1,9,0.0687,0.0003
epistemic_only,0.3,449,1,2,0.0929,0.0007
epistemic_only,0.3,450,1,1,0.0829,0.0003
epistemic_only,0.3,451,0,15,0.0,2.0
epistemic_only,0.3,452,1,4,0.2524,0.0053
epistemic_only,0.3,453,0,15,0.0,2.0
epistemic_only,0.3,454,1,1,0.3123,0.012
epistemic_only,0.3,455,1,1,0.2347,0.0073
epistemic_only,0.3,456,1,1,0.0092,0.0
epistemic_only,0.3,457,1,2,0.0425,0.0001
epistemic_only,0.3,458,1,1,0.3201,0.0133
epistemic_only,0.3,459,0,15,0.0007,1.9998
epistemic_only,0.3,460,0,15,0.0,2.0
epistemic_only,0.3,461,1,1,0.3123,0.012
epistemic_only,0.3,462,1,2,0.3218,0.0175
epistemic_only,0.3,463,1,1,0.3188,0.0102
epistemic_only,0.3,464,0,15,0.0,2.0
epistemic_only,0.3,465,0,15,0.0006,1.9998
epistemic_only,0.3,466,0,15,0.0003,1.9999
epistemic_only,0.3,467,1,6,0.3617,0.0273
epistemic_only,0.3,468,1,1,0.1505,0.002
epistemic_only,0.3,469,0,15,0.0,2.0
epistemic_only,0.3,470,0,15,0.0,2.0
epistemic_only,0.3,471,1,5,0.4414,0.0519
epistemic_only,0.3,472,1,1,0.4555,0.0224
epistemic_only,0.3,473,1,5,0.0086,0.0
epistemic_only,0.3,474,0,15,0.0,2.0
epistemic_only,0.3,475,1,5,0.0079,0.0
epistemic_only,0.3,476,1,4,0.3434,0.0234
epistemic_only,0.3,477,0,15,0.0,2.0
epistemic_only,0.3,478,0,15,0.0,2.0
epistemic_only,0.3,479,0,15,0.0,2.0
epistemic_only,0.3,480,1,1,0.5412,0.0719
epistemic_only,0.3,481,1,1,0.0278,0.0
epistemic_only,0.3,482,0,15,0.0,2.0
epistemic_only,0.3,483,1,1,0.1838,0.0034
epistemic_only,0.3,484,1,1,0.2058,0.0039
epistemic_only,0.3,485,0,15,0.0,2.0
epistemic_only,0.3,486,0,15,0.0,2.0
epistemic_only,0.3,487,1,1,0.027,0.0
epistemic_only,0.3,488,1,9,0.0068,0.0
epistemic_only,0.3,489,1,4,0.2937,0.0145
epistemic_only,0.3,490,1,3,0.0101,0.0
epistemic_only,0.3,491,1,2,0.0426,0.0001
epistemic_only,0.3,492,1,1,0.013,0.0
epistemic_only,0.3,493,0,15,0.0,2.0
epistemic_only,0.3,494,0,15,0.0,2.0
epistemic_only,0.3,495,0,15,0.0002,1.9999
epistemic_only,0.3,496,0,15,0.0,2.0
epistemic_only,0.3,497,1,1,0.5318,0.0732
epistemic_only,0.3,498,1,3,0.3466,0.0209
epistemic_only,0.3,499,1,2,0.0241,0.0
epistemic_only,0.3,500,0,15,0.0003,1.9999
epistemic_only,0.3,501,1,3,0.0873,0.0006
epistemic_only,0.3,502,1,1,0.5318,0.0732
epistemic_only,0.3,503,0,15,0.0007,1.9999
epistemic_only,0.3,504,0,15,0.0,2.0
epistemic_only,0.3,505,0,15,0.0,2.0
epistemic_only,0.3,506,1,6,0.5101,0.0485
epistemic_only,0.3,507,1,5,0.049,0.0001
epistemic_only,0.3,508,0,15,0.0,2.0
epistemic_only,0.3,509,0,15,0.0,2.0
epistemic_only,0.3,510,1,1,0.0778,0.0003
epistemic_only,0.3,511,1,8,0.4155,0.0329
epistemic_only,0.3,512,1,3,0.0024,0.0
epistemic_only,0.3,513,1,6,0.4971,0.0622
epistemic_only,0.3,514,1,1,0.2588,0.0074
epistemic_only,0.3,515,0,15,0.0,2.0
epistemic_only,0.3,516,0,15,0.0,2.0
epistemic_only,0.3,517,1,1,0.0072,0.0
epistemic_only,0.3,518,0,15,0.0,2.0
epistemic_only,0.3,519,0,15,0.0,2.0
epistemic_only,0.3,520,1,14,0.4666,0.0623
epistemic_only,0.3,521,0,15,0.0007,1.9998
epistemic_only,0.3,522,0,15,0.0,2.0
epistemic_only,0.3,523,1,14,0.0079,0.0
epistemic_only,0.3,524,1,11,0.1856,0.0042
epistemic_only,0.3,525,0,15,0.0,2.0
epistemic_only,0.3,526,1,1,0.2524,0.0047
epistemic_only,0.3,527,1,9,0.2554,0.0052
epistemic_only,0.3,528,0,15,0.0,2.0
epistemic_only,0.3,529,1,2,0.2731,0.012
epistemic_only,0.3,530,0,15,0.0,2.0
epistemic_only,0.3,531,1,2,0.2799,0.0071
epistemic_only,0.3,532,0,15,0.0,2.0
epistemic_only,0.3,533,1,5,0.4882,0.0723
epistemic_only,0.3,534,1,1,0.0949,0.0005
epistemic_only,0.3,535,0,15,0.0002,2.0
epistemic_only,0.3,536,0,15,0.0613,1.9779
epistemic_only,0.3,537,1,10,0.0181,0.0
epistemic_only,0.3,538,1,8,0.0645,0.0003
epistemic_only,0.3,539,0,15,0.0,2.0
epistemic_only,0.3,540,1,3,0.0393,0.0001
epistemic_only,0.3,541,1,1,0.4894,0.0383
epistemic_only,0.3,542,0,15,0.0171,1.9906
epistemic_only,0.3,543,1,1,0.0673,0.0003
epistemic_only,0.3,544,0,15,0.0,2.0
epistemic_only,0.3,545,0,15,0.0,2.0
epistemic_only,0.3,546,1,2,0.4149,0.0353
epistemic_only,0.3,547,1,9,0.3063,0.0079
epistemic_only,0.3,548,1,2,0.2464,0.009
epistemic_only,0.3,549,1,1,0.2125,0.0049
epistemic_only,0.3,550,1,6,0.0035,0.0
epistemic_only,0.3,551,0,15,0.0,2.0
epistemic_only,0.3,552,0,15,0.0001,2.0
epistemic_only,0.3,553,0,15,0.2768,1.8542
epistemic_only,0.3,554,0,15,0.6912,1.5019
epistemic_only,0.3,555,0,15,0.0,2.0
epistemic_only,0.3,556,0,15,0.0306,1.9904
epistemic_only,0.3,557,1,1,0.2196,0.006
epistemic_only,0.3,558,1,3,0.1345,0.0018
epistemic_only,0.3,559,1,2,0.2418,0.0074
epistemic_only,0.3,560,1,1,0.0134,0.0
epistemic_only,0.3,561,1,1,0.0042,0.0
epistemic_only,0.3,562,0,15,0.0,2.0
epistemic_only,0.3,563,1,2,0.0077,0.0
epistemic_only,0.3,564,1,10,0.1501,0.0024
epistemic_only,0.3,565,0,15,0.0889,1.9653
epistemic_only,0.3,566,0,15,0.0,2.0
epistemic_only,0.3,567,1,4,0.2195,0.0066
epistemic_only,0.3,568,1,1,0.0621,0.0002
epistemic_only,0.3,569,0,15,0.0001,2.0
epistemic_only,0.3,570,1,1,0.3836,0.0145
