router,seed,fold,ptype,level,balanced_accuracy,macro_f1
fixed_A2,46,0,amplitude_noise,5,0.31782945736434104,0.31339003874262666
fixed_A3,46,0,amplitude_noise,5,0.3565891472868217,0.35841750841750847
fixed_A5,46,0,amplitude_noise,5,0.310077519379845,0.31099815500308203
fixed_A6,46,0,amplitude_noise,5,0.441860465116279,0.4364942528735632
fixed_A7,46,0,amplitude_noise,5,0.42635658914728686,0.42166676272999154
fixed_A8,46,0,amplitude_noise,5,0.3023255813953489,0.297595773402225
fixed_A9,46,0,amplitude_noise,5,0.3643410852713178,0.3629170966632267
oracle,46,0,amplitude_noise,5,0.9767441860465116,0.9766519385086299
perturbation_label,46,0,amplitude_noise,5,0.48062015503875966,0.4741502866502867
fixed_A0,46,0,channel_dropout,0.1,0.44186046511627913,0.4159814463419776
fixed_A1,46,0,channel_dropout,0.1,0.4651162790697674,0.46136618141097424
fixed_A2,46,0,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A3,46,0,channel_dropout,0.1,0.37209302325581395,0.254557434658467
fixed_A5,46,0,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A6,46,0,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A7,46,0,channel_dropout,0.1,0.4186046511627907,0.41536398467432956
fixed_A8,46,0,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A9,46,0,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
oracle,46,0,channel_dropout,0.1,1.0,1.0
perturbation_label,46,0,channel_dropout,0.1,0.4186046511627907,0.41536398467432956
fixed_A0,46,0,channel_dropout,0.2,0.40310077519379844,0.3337212288950742
fixed_A1,46,0,channel_dropout,0.2,0.44961240310077516,0.44270406770406767
fixed_A2,46,0,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A3,46,0,channel_dropout,0.2,0.3488372093023256,0.2009642550647497
fixed_A5,46,0,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A6,46,0,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A7,46,0,channel_dropout,0.2,0.44186046511627913,0.4248138297872341
fixed_A8,46,0,channel_dropout,0.2,0.3333333333333333,0.16764132553606237
fixed_A9,46,0,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
oracle,46,0,channel_dropout,0.2,1.0,1.0
perturbation_label,46,0,channel_dropout,0.2,0.44961240310077516,0.44270406770406767
fixed_A0,46,0,channel_dropout,0.3,0.3488372093023256,0.2114649927198742
fixed_A1,46,0,channel_dropout,0.3,0.4883720930232558,0.49161126938904715
fixed_A2,46,0,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A3,46,0,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A5,46,0,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A6,46,0,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A7,46,0,channel_dropout,0.3,0.4108527131782946,0.3702841723585462
fixed_A8,46,0,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A9,46,0,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
oracle,46,0,channel_dropout,0.3,1.0,1.0
perturbation_label,46,0,channel_dropout,0.3,0.4883720930232558,0.49161126938904715
fixed_A0,46,0,graph_perturbation,0.1,0.4573643410852713,0.4575757575757576
fixed_A1,46,0,graph_perturbation,0.1,0.4573643410852713,0.45520420149918084
fixed_A2,46,0,graph_perturbation,0.1,0.4108527131782946,0.4085775335775335
fixed_A3,46,0,graph_perturbation,0.1,0.310077519379845,0.218300389942181
fixed_A5,46,0,graph_perturbation,0.1,0.3333333333333333,0.22574693066496346
fixed_A6,46,0,graph_perturbation,0.1,0.4883720930232558,0.48495635223324013
fixed_A7,46,0,graph_perturbation,0.1,0.49612403100775193,0.4863842565970226
fixed_A8,46,0,graph_perturbation,0.1,0.4883720930232558,0.48306993446221586
fixed_A9,46,0,graph_perturbation,0.1,0.5038759689922481,0.5004480881921909
oracle,46,0,graph_perturbation,0.1,0.9224806201550386,0.9222222222222222
perturbation_label,46,0,graph_perturbation,0.1,0.4573643410852713,0.4575757575757576
fixed_A0,46,0,graph_perturbation,0.2,0.4573643410852713,0.4575757575757576
fixed_A1,46,0,graph_perturbation,0.2,0.4573643410852713,0.45520420149918084
fixed_A2,46,0,graph_perturbation,0.2,0.4108527131782946,0.4085775335775335
fixed_A3,46,0,graph_perturbation,0.2,0.34108527131782945,0.23625516914107517
fixed_A5,46,0,graph_perturbation,0.2,0.3333333333333333,0.211141060197664
fixed_A6,46,0,graph_perturbation,0.2,0.4883720930232558,0.48495635223324013
fixed_A7,46,0,graph_perturbation,0.2,0.49612403100775193,0.4925741557230676
fixed_A8,46,0,graph_perturbation,0.2,0.49612403100775193,0.4932582351937191
fixed_A9,46,0,graph_perturbation,0.2,0.5038759689922481,0.5011964947758678
oracle,46,0,graph_perturbation,0.2,0.9302325581395348,0.929763008076261
perturbation_label,46,0,graph_perturbation,0.2,0.4573643410852713,0.4575757575757576
fixed_A0,46,0,graph_perturbation,0.3,0.4573643410852713,0.4575757575757576
fixed_A1,46,0,graph_perturbation,0.3,0.4573643410852713,0.45520420149918084
fixed_A2,46,0,graph_perturbation,0.3,0.4108527131782946,0.4085775335775335
fixed_A3,46,0,graph_perturbation,0.3,0.3255813953488372,0.21572649572649572
fixed_A5,46,0,graph_perturbation,0.3,0.3178294573643411,0.19411444987964901
fixed_A6,46,0,graph_perturbation,0.3,0.4883720930232558,0.48495635223324013
fixed_A7,46,0,graph_perturbation,0.3,0.49612403100775193,0.49368686868686873
fixed_A8,46,0,graph_perturbation,0.3,0.5038759689922481,0.5002800801314004
fixed_A9,46,0,graph_perturbation,0.3,0.5038759689922481,0.5016075005470552
oracle,46,0,graph_perturbation,0.3,0.9302325581395348,0.929763008076261
perturbation_label,46,0,graph_perturbation,0.3,0.4573643410852713,0.4575757575757576
fixed_A0,46,1,clean,clean,0.5476190476190476,0.5448559670781893
fixed_A1,46,1,clean,clean,0.3968253968253968,0.39015579241143156
fixed_A2,46,1,clean,clean,0.4682539682539683,0.46313623565085554
fixed_A3,46,1,clean,clean,0.3095238095238095,0.3076776008521563
fixed_A5,46,1,clean,clean,0.4444444444444445,0.4408906696140738
fixed_A6,46,1,clean,clean,0.4444444444444444,0.43231287231287235
fixed_A7,46,1,clean,clean,0.3888888888888889,0.38185182515079424
fixed_A8,46,1,clean,clean,0.42063492063492064,0.40844824416252984
fixed_A9,46,1,clean,clean,0.41269841269841273,0.40202749140893473
oracle,46,1,clean,clean,0.9285714285714285,0.928242265389002
perturbation_label,46,1,clean,clean,0.42063492063492064,0.40844824416252984
fixed_A0,46,1,amplitude_noise,20,0.5238095238095238,0.5223060782455665
fixed_A1,46,1,amplitude_noise,20,0.3968253968253968,0.3880064848590122
fixed_A2,46,1,amplitude_noise,20,0.35714285714285715,0.3544650205761317
fixed_A3,46,1,amplitude_noise,20,0.3333333333333333,0.33277585193294007
fixed_A5,46,1,amplitude_noise,20,0.30952380952380953,0.30769230769230765
fixed_A6,46,1,amplitude_noise,20,0.42063492063492064,0.4176898111344391
fixed_A7,46,1,amplitude_noise,20,0.3968253968253968,0.3901293638135743
fixed_A8,46,1,amplitude_noise,20,0.4047619047619048,0.4028078010309523
fixed_A9,46,1,amplitude_noise,20,0.3412698412698412,0.3390731414584607
oracle,46,1,amplitude_noise,20,0.9841269841269842,0.9841269841269842
perturbation_label,46,1,amplitude_noise,20,0.5238095238095238,0.5223060782455665
fixed_A0,46,1,amplitude_noise,10,0.4047619047619047,0.3995255282734313
fixed_A1,46,1,amplitude_noise,10,0.3888888888888889,0.38121212121212117
fixed_A2,46,1,amplitude_noise,10,0.35714285714285715,0.356796373167741
fixed_A3,46,1,amplitude_noise,10,0.31746031746031744,0.31621881708490635
fixed_A5,46,1,amplitude_noise,10,0.3253968253968254,0.3228836695094987
fixed_A6,46,1,amplitude_noise,10,0.24603174603174605,0.24300250125289413
fixed_A7,46,1,amplitude_noise,10,0.42063492063492064,0.40987012987012994
fixed_A8,46,1,amplitude_noise,10,0.42063492063492064,0.41462781154225753
fixed_A9,46,1,amplitude_noise,10,0.29365079365079366,0.2926104177429734
oracle,46,1,amplitude_noise,10,0.9682539682539683,0.9678294573643411
perturbation_label,46,1,amplitude_noise,10,0.42063492063492064,0.40987012987012994
fixed_A0,46,1,amplitude_noise,5,0.3333333333333333,0.3331485587583149
fixed_A1,46,1,amplitude_noise,5,0.3968253968253968,0.38293851141669766
fixed_A2,46,1,amplitude_noise,5,0.2857142857142857,0.2844994851289108
fixed_A3,46,1,amplitude_noise,5,0.38095238095238093,0.3815706785055444
fixed_A5,46,1,amplitude_noise,5,0.42063492063492064,0.42091648189209163
fixed_A6,46,1,amplitude_noise,5,0.34920634920634913,0.3478081212387338
fixed_A7,46,1,amplitude_noise,5,0.38095238095238093,0.3714414884367936
fixed_A8,46,1,amplitude_noise,5,0.373015873015873,0.3685375926755237
fixed_A9,46,1,amplitude_noise,5,0.373015873015873,0.36984622216784374
oracle,46,1,amplitude_noise,5,0.9682539682539683,0.9683462139876031
perturbation_label,46,1,amplitude_noise,5,0.3968253968253968,0.38293851141669766
fixed_A0,46,1,channel_dropout,0.1,0.48412698412698413,0.405318915421851
fixed_A1,46,1,channel_dropout,0.1,0.41269841269841273,0.4018892630003741
fixed_A2,46,1,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A3,46,1,channel_dropout,0.1,0.30952380952380953,0.2238095238095238
fixed_A5,46,1,channel_dropout,0.1,0.34920634920634924,0.22835497835497834
fixed_A6,46,1,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A7,46,1,channel_dropout,0.1,0.3968253968253968,0.3886064488369337
fixed_A8,46,1,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A9,46,1,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
oracle,46,1,channel_dropout,0.1,1.0,1.0
perturbation_label,46,1,channel_dropout,0.1,0.41269841269841273,0.4018892630003741
fixed_A0,46,1,channel_dropout,0.2,0.4841269841269842,0.4246213209995906
fixed_A1,46,1,channel_dropout,0.2,0.4047619047619048,0.40009163802978237
fixed_A2,46,1,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A3,46,1,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A5,46,1,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A6,46,1,channel_dropout,0.2,0.3333333333333333,0.2548148148148148
fixed_A7,46,1,channel_dropout,0.2,0.3650793650793651,0.33887419493551074
fixed_A8,46,1,channel_dropout,0.2,0.3174603174603175,0.17369359961710829
fixed_A9,46,1,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
oracle,46,1,channel_dropout,0.2,0.8492063492063492,0.8362184631847552
perturbation_label,46,1,channel_dropout,0.2,0.4047619047619048,0.40009163802978237
fixed_A0,46,1,channel_dropout,0.3,0.4444444444444445,0.42522764591730117
fixed_A1,46,1,channel_dropout,0.3,0.4523809523809524,0.4507895963834661
fixed_A2,46,1,channel_dropout,0.3,0.3412698412698412,0.19528619528619529
fixed_A3,46,1,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A5,46,1,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A6,46,1,channel_dropout,0.3,0.3333333333333333,0.21975196612220205
fixed_A7,46,1,channel_dropout,0.3,0.3968253968253968,0.34296222138795035
fixed_A8,46,1,channel_dropout,0.3,0.30158730158730157,0.2416204923244618
fixed_A9,46,1,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
oracle,46,1,channel_dropout,0.3,0.9761904761904763,0.9759808143757072
perturbation_label,46,1,channel_dropout,0.3,0.4523809523809524,0.4507895963834661
fixed_A0,46,1,graph_perturbation,0.1,0.5476190476190476,0.5448559670781893
fixed_A1,46,1,graph_perturbation,0.1,0.3968253968253968,0.39015579241143156
fixed_A2,46,1,graph_perturbation,0.1,0.4682539682539683,0.46313623565085554
fixed_A3,46,1,graph_perturbation,0.1,0.35714285714285715,0.25245653817082386
fixed_A5,46,1,graph_perturbation,0.1,0.41269841269841273,0.3484923736633556
fixed_A6,46,1,graph_perturbation,0.1,0.4444444444444444,0.43231287231287235
fixed_A7,46,1,graph_perturbation,0.1,0.38095238095238093,0.3696145124716554
fixed_A8,46,1,graph_perturbation,0.1,0.42857142857142855,0.4082734319943622
fixed_A9,46,1,graph_perturbation,0.1,0.42857142857142855,0.4107799801368042
oracle,46,1,graph_perturbation,0.1,0.8888888888888888,0.8864962354226001
perturbation_label,46,1,graph_perturbation,0.1,0.42857142857142855,0.4107799801368042
fixed_A0,46,1,graph_perturbation,0.2,0.5476190476190476,0.5448559670781893
fixed_A1,46,1,graph_perturbation,0.2,0.3968253968253968,0.39015579241143156
fixed_A2,46,1,graph_perturbation,0.2,0.4682539682539683,0.46313623565085554
fixed_A3,46,1,graph_perturbation,0.2,0.3333333333333333,0.2196969696969697
fixed_A5,46,1,graph_perturbation,0.2,0.43650793650793646,0.3646316646316647
fixed_A6,46,1,graph_perturbation,0.2,0.4444444444444444,0.43231287231287235
fixed_A7,46,1,graph_perturbation,0.2,0.38888888888888884,0.3785127224250855
fixed_A8,46,1,graph_perturbation,0.2,0.42857142857142855,0.4082734319943622
fixed_A9,46,1,graph_perturbation,0.2,0.42857142857142855,0.40837576821773486
oracle,46,1,graph_perturbation,0.2,0.9047619047619048,0.902166303010529
perturbation_label,46,1,graph_perturbation,0.2,0.5476190476190476,0.5448559670781893
fixed_A0,46,1,graph_perturbation,0.3,0.5476190476190476,0.5448559670781893
fixed_A1,46,1,graph_perturbation,0.3,0.3968253968253968,0.39015579241143156
fixed_A2,46,1,graph_perturbation,0.3,0.4682539682539683,0.46313623565085554
fixed_A3,46,1,graph_perturbation,0.3,0.3412698412698412,0.23111111111111113
fixed_A5,46,1,graph_perturbation,0.3,0.4603174603174603,0.37327823691460055
fixed_A6,46,1,graph_perturbation,0.3,0.4444444444444444,0.43231287231287235
fixed_A7,46,1,graph_perturbation,0.3,0.39682539682539675,0.3878718693787187
fixed_A8,46,1,graph_perturbation,0.3,0.42857142857142855,0.4079555077042885
fixed_A9,46,1,graph_perturbation,0.3,0.42857142857142855,0.4079555077042885
oracle,46,1,graph_perturbation,0.3,0.8968253968253969,0.8943381180223285
perturbation_label,46,1,graph_perturbation,0.3,0.42857142857142855,0.4079555077042885
fixed_A0,46,2,clean,clean,0.4444444444444444,0.4330572287432662
fixed_A1,46,2,clean,clean,0.41269841269841273,0.4128545934595486
fixed_A2,46,2,clean,clean,0.4206349206349207,0.4162368272240042
fixed_A3,46,2,clean,clean,0.373015873015873,0.37341585617447687
fixed_A5,46,2,clean,clean,0.4444444444444444,0.4436475328726024
fixed_A6,46,2,clean,clean,0.42063492063492064,0.41852812215829793
fixed_A7,46,2,clean,clean,0.4444444444444444,0.4405904890691909
fixed_A8,46,2,clean,clean,0.4682539682539683,0.4655997728286885
fixed_A9,46,2,clean,clean,0.4682539682539683,0.4655997728286885
oracle,46,2,clean,clean,0.8888888888888888,0.8888888888888888
perturbation_label,46,2,clean,clean,0.4444444444444444,0.4330572287432662
fixed_A0,46,2,amplitude_noise,20,0.4523809523809524,0.43898559088432504
fixed_A1,46,2,amplitude_noise,20,0.42063492063492064,0.4210466515923639
fixed_A2,46,2,amplitude_noise,20,0.35714285714285715,0.3561124949869803
fixed_A3,46,2,amplitude_noise,20,0.30158730158730157,0.30234337637494024
fixed_A5,46,2,amplitude_noise,20,0.38095238095238093,0.37931034482758624
fixed_A6,46,2,amplitude_noise,20,0.3968253968253968,0.39545386934945165
fixed_A7,46,2,amplitude_noise,20,0.43650793650793646,0.43504249556365
fixed_A8,46,2,amplitude_noise,20,0.4047619047619047,0.4043730613118058
fixed_A9,46,2,amplitude_noise,20,0.4365079365079365,0.4340711159243716
oracle,46,2,amplitude_noise,20,0.9285714285714285,0.9284883720930233
perturbation_label,46,2,amplitude_noise,20,0.4523809523809524,0.43898559088432504
fixed_A0,46,2,amplitude_noise,10,0.4682539682539682,0.45616141542113464
fixed_A1,46,2,amplitude_noise,10,0.42857142857142855,0.42685567091768206
fixed_A2,46,2,amplitude_noise,10,0.31746031746031744,0.3177577143449042
fixed_A3,46,2,amplitude_noise,10,0.3412698412698412,0.32854030501089326
fixed_A5,46,2,amplitude_noise,10,0.3333333333333333,0.33271917962587333
fixed_A6,46,2,amplitude_noise,10,0.38095238095238093,0.37565789473684214
fixed_A7,46,2,amplitude_noise,10,0.42063492063492064,0.42171983181625833
fixed_A8,46,2,amplitude_noise,10,0.32539682539682535,0.3253349532584118
fixed_A9,46,2,amplitude_noise,10,0.41269841269841273,0.41228875743906945
oracle,46,2,amplitude_noise,10,0.9841269841269842,0.984125859179013
perturbation_label,46,2,amplitude_noise,10,0.42063492063492064,0.42171983181625833
fixed_A0,46,2,amplitude_noise,5,0.3253968253968254,0.31428072798083023
fixed_A1,46,2,amplitude_noise,5,0.4603174603174603,0.45789172513310444
fixed_A2,46,2,amplitude_noise,5,0.35714285714285715,0.3550871103851912
fixed_A3,46,2,amplitude_noise,5,0.30952380952380953,0.3114663114663115
fixed_A5,46,2,amplitude_noise,5,0.30158730158730157,0.2998348143084985
fixed_A6,46,2,amplitude_noise,5,0.3253968253968254,0.32619834720065144
fixed_A7,46,2,amplitude_noise,5,0.4920634920634921,0.49294829427017134
fixed_A8,46,2,amplitude_noise,5,0.3412698412698412,0.3418216150774291
fixed_A9,46,2,amplitude_noise,5,0.3412698412698412,0.34125970524437954
oracle,46,2,amplitude_noise,5,0.9365079365079364,0.9364369843297046
perturbation_label,46,2,amplitude_noise,5,0.4603174603174603,0.45789172513310444
fixed_A0,46,2,channel_dropout,0.1,0.42063492063492064,0.38440847068029543
fixed_A1,46,2,channel_dropout,0.1,0.42857142857142855,0.4249258562543427
fixed_A2,46,2,channel_dropout,0.1,0.3253968253968254,0.1987990912041545
fixed_A3,46,2,channel_dropout,0.1,0.35714285714285715,0.2151761517615176
fixed_A5,46,2,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A6,46,2,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A7,46,2,channel_dropout,0.1,0.43650793650793657,0.4339882565492321
fixed_A8,46,2,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A9,46,2,channel_dropout,0.1,0.42857142857142855,0.32749778956675507
oracle,46,2,channel_dropout,0.1,0.9047619047619048,0.9006921270547522
perturbation_label,46,2,channel_dropout,0.1,0.42857142857142855,0.4249258562543427
fixed_A0,46,2,channel_dropout,0.2,0.373015873015873,0.27696078431372545
fixed_A1,46,2,channel_dropout,0.2,0.4444444444444445,0.4430686018534469
fixed_A2,46,2,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A3,46,2,channel_dropout,0.2,0.3333333333333333,0.2673878498961007
fixed_A5,46,2,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A6,46,2,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A7,46,2,channel_dropout,0.2,0.4603174603174603,0.4549480937485833
fixed_A8,46,2,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A9,46,2,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
oracle,46,2,channel_dropout,0.2,0.8412698412698413,0.8292578659370724
perturbation_label,46,2,channel_dropout,0.2,0.4444444444444445,0.4430686018534469
fixed_A0,46,2,channel_dropout,0.3,0.3333333333333333,0.1821819151773806
fixed_A1,46,2,channel_dropout,0.3,0.4444444444444444,0.44398057607497554
fixed_A2,46,2,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A3,46,2,channel_dropout,0.3,0.30952380952380953,0.1718824767920375
fixed_A5,46,2,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A6,46,2,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A7,46,2,channel_dropout,0.3,0.43650793650793657,0.41004458431681096
fixed_A8,46,2,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
fixed_A9,46,2,channel_dropout,0.3,0.3333333333333333,0.16666666666666666
oracle,46,2,channel_dropout,0.3,1.0,1.0
perturbation_label,46,2,channel_dropout,0.3,0.4444444444444444,0.44398057607497554
fixed_A0,46,2,graph_perturbation,0.1,0.4444444444444444,0.4330572287432662
fixed_A1,46,2,graph_perturbation,0.1,0.41269841269841273,0.4128545934595486
fixed_A2,46,2,graph_perturbation,0.1,0.4206349206349207,0.4162368272240042
fixed_A3,46,2,graph_perturbation,0.1,0.3333333333333333,0.243398392652124
fixed_A5,46,2,graph_perturbation,0.1,0.36507936507936506,0.2796425587778971
fixed_A6,46,2,graph_perturbation,0.1,0.42063492063492064,0.41852812215829793
fixed_A7,46,2,graph_perturbation,0.1,0.43650793650793646,0.43310520084322385
fixed_A8,46,2,graph_perturbation,0.1,0.4603174603174603,0.456402476084319
fixed_A9,46,2,graph_perturbation,0.1,0.4603174603174603,0.45824837263193424
oracle,46,2,graph_perturbation,0.1,0.8412698412698413,0.8396857091286494
perturbation_label,46,2,graph_perturbation,0.1,0.4444444444444444,0.4330572287432662
fixed_A0,46,2,graph_perturbation,0.2,0.4444444444444444,0.4330572287432662
fixed_A1,46,2,graph_perturbation,0.2,0.41269841269841273,0.4128545934595486
fixed_A2,46,2,graph_perturbation,0.2,0.4206349206349207,0.4162368272240042
fixed_A3,46,2,graph_perturbation,0.2,0.30952380952380953,0.23298544263181006
fixed_A5,46,2,graph_perturbation,0.2,0.34920634920634924,0.2529537612146308
fixed_A6,46,2,graph_perturbation,0.2,0.42063492063492064,0.41852812215829793
fixed_A7,46,2,graph_perturbation,0.2,0.42063492063492064,0.41865079365079366
fixed_A8,46,2,graph_perturbation,0.2,0.4444444444444444,0.4425593235316109
fixed_A9,46,2,graph_perturbation,0.2,0.4444444444444444,0.4421850079744816
oracle,46,2,graph_perturbation,0.2,0.8333333333333334,0.8314855875831485
perturbation_label,46,2,graph_perturbation,0.2,0.4444444444444444,0.4330572287432662
fixed_A0,46,2,graph_perturbation,0.3,0.4444444444444444,0.4330572287432662
fixed_A1,46,2,graph_perturbation,0.3,0.41269841269841273,0.4128545934595486
fixed_A2,46,2,graph_perturbation,0.3,0.4206349206349207,0.4162368272240042
fixed_A3,46,2,graph_perturbation,0.3,0.34920634920634924,0.2359307359307359
fixed_A5,46,2,graph_perturbation,0.3,0.37301587301587297,0.2679151311370156
fixed_A6,46,2,graph_perturbation,0.3,0.42063492063492064,0.41852812215829793
fixed_A7,46,2,graph_perturbation,0.3,0.42857142857142855,0.42922523700555737
fixed_A8,46,2,graph_perturbation,0.3,0.4603174603174603,0.459061804589806
fixed_A9,46,2,graph_perturbation,0.3,0.4365079365079365,0.4352082127908668
oracle,46,2,graph_perturbation,0.3,0.8333333333333334,0.8291495475811623
perturbation_label,46,2,graph_perturbation,0.3,0.4444444444444444,0.4330572287432662
fixed_A0,46,3,clean,clean,0.4920634920634921,0.49349415204678365
fixed_A1,46,3,clean,clean,0.4603174603174603,0.4586141088649069
fixed_A2,46,3,clean,clean,0.4603174603174604,0.45459198728861655
fixed_A3,46,3,clean,clean,0.38095238095238093,0.37917746937115554
fixed_A5,46,3,clean,clean,0.4365079365079365,0.4333785004516712
fixed_A6,46,3,clean,clean,0.4523809523809524,0.44977462249267525
fixed_A7,46,3,clean,clean,0.4761904761904762,0.4722432816624924
fixed_A8,46,3,clean,clean,0.4682539682539682,0.46672788987026087
fixed_A9,46,3,clean,clean,0.4682539682539682,0.46744738055864915
oracle,46,3,clean,clean,0.873015873015873,0.8738008212625784
perturbation_label,46,3,clean,clean,0.4920634920634921,0.49349415204678365
fixed_A0,46,3,amplitude_noise,20,0.4920634920634921,0.49294248348621866
fixed_A1,46,3,amplitude_noise,20,0.4603174603174603,0.45934509178978833
fixed_A2,46,3,amplitude_noise,20,0.3650793650793651,0.3612713837432939
fixed_A3,46,3,amplitude_noise,20,0.38095238095238093,0.3765819965103308
fixed_A5,46,3,amplitude_noise,20,0.38095238095238093,0.3807587251362352
fixed_A6,46,3,amplitude_noise,20,0.4603174603174603,0.45840888934081264
fixed_A7,46,3,amplitude_noise,20,0.4920634920634921,0.48888098102677935
fixed_A8,46,3,amplitude_noise,20,0.38888888888888884,0.38847923362954556
fixed_A9,46,3,amplitude_noise,20,0.4365079365079365,0.43190372056351434
oracle,46,3,amplitude_noise,20,0.9603174603174603,0.9603857391363091
perturbation_label,46,3,amplitude_noise,20,0.4920634920634921,0.49294248348621866
fixed_A0,46,3,amplitude_noise,10,0.4603174603174603,0.460082304526749
fixed_A1,46,3,amplitude_noise,10,0.4285714285714286,0.42655812827571454
fixed_A2,46,3,amplitude_noise,10,0.373015873015873,0.37212464538045936
fixed_A3,46,3,amplitude_noise,10,0.3650793650793651,0.3622884594388034
fixed_A5,46,3,amplitude_noise,10,0.3968253968253968,0.3959544737435204
fixed_A6,46,3,amplitude_noise,10,0.3333333333333333,0.33382852100946264
fixed_A7,46,3,amplitude_noise,10,0.4523809523809524,0.4456501956501957
fixed_A8,46,3,amplitude_noise,10,0.373015873015873,0.36457069314212176
fixed_A9,46,3,amplitude_noise,10,0.2698412698412698,0.2699588477366255
oracle,46,3,amplitude_noise,10,0.9761904761904763,0.9759808143757072
perturbation_label,46,3,amplitude_noise,10,0.4523809523809524,0.4456501956501957
fixed_A0,46,3,amplitude_noise,5,0.38095238095238093,0.3793478260869565
fixed_A1,46,3,amplitude_noise,5,0.43650793650793646,0.4363177408259334
fixed_A2,46,3,amplitude_noise,5,0.38095238095238093,0.38033589091859277
fixed_A3,46,3,amplitude_noise,5,0.30158730158730157,0.3002707830189211
fixed_A5,46,3,amplitude_noise,5,0.34920634920634924,0.34813147845062736
fixed_A6,46,3,amplitude_noise,5,0.30158730158730157,0.3014099044888871
fixed_A7,46,3,amplitude_noise,5,0.4285714285714286,0.4280449529209274
fixed_A8,46,3,amplitude_noise,5,0.3333333333333333,0.3316563008018704
fixed_A9,46,3,amplitude_noise,5,0.3968253968253968,0.39769709501510264
oracle,46,3,amplitude_noise,5,0.9920634920634921,0.9920623671155209
perturbation_label,46,3,amplitude_noise,5,0.43650793650793646,0.4363177408259334
fixed_A0,46,3,channel_dropout,0.1,0.42063492063492064,0.40496703590272015
fixed_A1,46,3,channel_dropout,0.1,0.42857142857142855,0.42841131969739427
fixed_A2,46,3,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A3,46,3,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A5,46,3,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A6,46,3,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
fixed_A7,46,3,channel_dropout,0.1,0.4603174603174603,0.4310929484392661
fixed_A8,46,3,channel_dropout,0.1,0.3333333333333333,0.1919679763303311
fixed_A9,46,3,channel_dropout,0.1,0.3333333333333333,0.16666666666666666
oracle,46,3,channel_dropout,0.1,0.8650793650793651,0.8543208670233122
perturbation_label,46,3,channel_dropout,0.1,0.42857142857142855,0.42841131969739427
fixed_A0,46,3,channel_dropout,0.2,0.5238095238095237,0.5088223632038065
fixed_A1,46,3,channel_dropout,0.2,0.38095238095238093,0.3819290465631929
fixed_A2,46,3,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A3,46,3,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A5,46,3,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A6,46,3,channel_dropout,0.2,0.3333333333333333,0.16666666666666666
fixed_A7,46,3,channel_dropout,0.2,0.4444444444444445,0.412071412071412
